first,second,third
0.7295790747075395,0.4442967853983858,0.7454550386184362
0.7358685494895011,0.45055134981787515,0.7412480355334002
0.7421580242714626,0.4568137383927357,0.7370117106310212
0.7484474990534241,0.46308296023846396,0.7327462314891399
0.7547369738353857,0.46935802338934185,0.7284517668388609
0.7610264486173473,0.4756379349553938,0.7241284865578803
0.7673159233993088,0.48192170127949036,0.7197765616637635
0.7736053981812703,0.48820832809457143,0.715396164307182
0.7798948729632319,0.49449682068096756,0.7109874677651024
0.7861843477451934,0.500786184023792,0.7065506464339325
0.7924738225271549,0.5070754229703809,0.7020858758226226
0.7987632973091165,0.5133635423877524,0.697593332545723
0.8050527720910781,0.5196495473200655,0.6930731943163972
0.8113422468730396,0.5259324431460503,0.6885256399393923
0.8176317216550012,0.5322112357363841,0.6839508493039658
0.8239211964369627,0.5384849316109896,0.6793490033767698
0.8302106712189242,0.5447525380962331,0.6747202841946927
0.8365001460008858,0.551013063481992,0.6700648748576574
0.8427896207828474,0.5572655171785703,0.6653829595213795
0.8490790955648089,0.5635089098734394,0.6606747233900816
0.8553685703467704,0.5697422536877726,0.6559403527091677
0.861658045128732,0.5759645623327576,0.6511800347578558
0.8679475199106935,0.5821748512656529,0.6463939578417693
0.874236994692655,0.5883721378455707,0.6415823112854885
0.8805264694746167,0.5945554414889581,0.6367452854250607
0.8868159442565782,0.6007237838247524,0.6318830716004723
0.8931054190385397,0.6068761888491876,0.6269958621480786
0.8993948938205013,0.6130116830802244,0.6220838503929961
0.9056843686024628,0.6191292957115824,0.6171472306414553
0.9119738433844243,0.625228058766349,0.6121861981731138
0.918263318166386,0.6313070072501408,0.6072009492333318
0.9245527929483475,0.6373651793037912,0.6021916810254097
0.930842267730309,0.643401616355545,0.5971585917027863
0.9371317425122706,0.6494153632727299,0.5921018803612011
0.9434212172942321,0.6554054685128854,0.5870217470308188
0.9497106920761936,0.6613709842743244,0.5819183926683152
0.9560001668581553,0.6673109666461007,0.5767920191489297
0.9622896416401168,0.6732244757573616,0.5716428292584789
0.9685791164220783,0.6791105759260637,0.566471026685334
0.9748685912040398,0.6849683358070214,0.5612768160123653
0.9811580659860014,0.6907968285392742,0.5560604027088477
0.9874475407679629,0.6965951318927394,0.5508219931223342
0.9937370155499244,0.7023623284141366,0.545561794470492
1.000026490331886,0.7080975055721538,0.5402800148329071
1.0063159651138476,0.7137997559018344,0.5349768631428518
1.012605439895809,0.719468177148165,0.5296525491790206
1.0188949146777706,0.7251018724088364,0.5243072835572319
1.0251843894597321,0.7306999502761584,0.5189412777220961
1.0314738642416938,0.7362615249781059,0.5135547439386516
1.0377633390236554,0.7417857165184722,0.5081478952839694
1.0440528138056169,0.7472716508161092,0.5027209456387218
1.0503422885875784,0.7527184598432322,0.49727410967872426
1.05663176336954,0.7581252817627642,0.4918076028664419
1.0629212381515014,0.7634912610647046,0.486321641442467
1.0692107129334631,0.7688155487014935,0.4808164424169648
1.0755001877154247,0.7740973022223548,0.47529222356108997
1.0817896624973862,0.7793356859065959,0.4697492033983709
1.0880791372793477,0.7845298708958417,0.4641876011960662
1.0943686120613092,0.7896790353251834,0.458607636956491
1.1006580868432707,0.7947823644532196,0.45300953140831424
1.1069475616252324,0.7998390507909724,0.4473935059978269
1.113237036407194,0.8048482942296535,0.44175978288018314
1.1195265111891555,0.8098093021672643,0.4361085849106111
1.125815985971117,0.8147212896340078,0.4304401356355982
1.1321054607530785,0.8195834794164923,0.42475465928404793
1.13839493553504,0.8243951021807085,0.41905238075841006
1.1446844103170015,0.8291553965937594,0.4133335256257841
1.1509738850989633,0.8338636094443241,0.40759832010899627
1.1572633598809248,0.838518995761838,0.4018469910776512
1.1635528346628863,0.8431208189343667,0.3960797660391569
1.1698423094448478,0.8476683508251588,0.3902968731297256
1.1761317842268093,0.852160871887858,0.3844985411053492
1.1824212590087708,0.8565976712803548,0.37868499933275024
1.1887107337907326,0.8609780469772623,0.3728564777803086
1.195000208572694,0.8653013058809942,0.3670132070089654
1.2012896833546556,0.8695667639314354,0.3611554181631012
1.207579158136617,0.8737737462141766,0.35528334296139374
1.2138686329185786,0.8779215870673059,0.34939721368765103
1.2201581077005401,0.8820096301867345,0.34349726318162344
1.2264475824825016,0.8860372287300429,0.3375837248297925
1.2327370572644634,0.8900037454188291,0.3316568325561391
1.2390265320464249,0.8939085526395433,0.3257168208128906
1.2453160068283864,0.897751032542795,0.31976392457124536
1.251605481610348,0.9015305771411127,0.31379837931207877
1.2578949563923094,0.9052465884051459,0.30782042101662793
1.264184431174271,0.9088984783582886,0.30183028615715696
1.2704739059562327,0.9124856691697152,0.2958282116876025
1.2767633807381942,0.9160075932458068,0.28981443503420123
1.2830528555201557,0.9194636933199636,0.28378919408609693
1.2893423303021172,0.9228534225407778,0.2777527271859307
1.2956318050840787,0.9261762445585618,0.2717052731204127
1.3019212798660402,0.9294316336102129,0.2656470711108765
1.3082107546480017,0.932619074602404,0.2595783608038158
1.3145002294299635,0.9357380631930862,0.2534993822614048
1.320789704211925,0.9387881058712888,0.2474103759520025
1.3270791789938865,0.9417687200352076,0.24131158274063938
1.333368653775848,0.944679434068565,0.23520324387949015
1.3396581285578095,0.9475197874152339,0.22908560099833017
1.345947603339771,0.9502893306521091,0.2229588960949774
1.3522370781217328,0.95298762556022,0.21682337152571923
1.3585265529036943,0.9556142451940678,0.2106792699957264
1.3648160276856558,0.9581687739491815,0.204526834549451
1.3711055024676173,0.9606508076278769,0.19836630856101303
1.3773949772495788,0.9630599535032128,0.19219793572457305
1.3836844520315403,0.965395830381131,0.18602196004469224
1.389973926813502,0.9676580686607714,0.1798386258266799
1.3962634015954636,0.9698463103929541,0.17364817766693041
1.402552876377425,0.9719602093368165,0.16745086044324634
1.4088423511593866,0.9739994310145976,0.16124691930515242
1.4151318259413481,0.9759636527645633,0.15503659966419803
1.4214213007233096,0.9778525637920584,0.1488201471842492
1.4277107755052711,0.979665865218685,0.1425978077717711
1.4340002502872329,0.9814032701295922,0.13636982756609997
1.4402897250691944,0.983064503618874,0.1301364529297078
1.446579199851156,0.9846493028330676,0.1238979304384552
1.4528686746331174,0.9861574170127445,0.11765450687183875
1.459158149415079,0.9875886075321861,0.11140642920322848
1.4654476241970404,0.9889426479371426,0.10515394459009852
1.4717370989790022,0.9902193239806634,0.09889730036424985
1.4780265737609637,0.9914184336569973,0.09263674402202741
1.4843160485429252,0.9925397872335556,0.08637252321452851
1.4906055233248867,0.9935832072809327,0.08010488573780725
1.4968949981068482,0.9945485287009806,0.07383407952307214
1.5031844728888097,0.9954355987529317,0.06756035262687862
1.5094739476707715,0.9962442770775676,0.06128395322131638
1.515763422452733,0.996974435719426,0.055005129584193166
1.5220528972346945,0.9976259591470495,0.04872413008921228
1.528342372016656,0.9981987442712631,0.04244120319614846
1.5346318467986175,0.9986927004614882,0.03615659744101921
1.540921321580579,0.9991077495600803,0.02987056142625339
1.5472107963625406,0.9994438258946989,0.023583343810857166
1.5535002711445023,0.9997008762886956,0.017295193300577483
1.5597897459264638,0.9998788600695303,0.011006358638064812
1.5660792207084253,0.9999777490752054,0.004717088593032224
1.5723686954903868,0.999997527658723,-0.001572368047584414
1.5786581702723483,0.9999381926905591,-0.007861762489468
1.5849476450543099,0.9997997535591608,-0.014150845940761853
1.5912371198362716,0.999582232169459,-0.020439369621911476
1.597526594618233,0.999285662939403,-0.026727084775504742
1.6038160694001946,0.9989100927945153,-0.03301374267611341
1.6101055441821561,0.998455581160466,-0.03929909464013115
1.6163950189641176,0.9979221999536699,-0.04558289203561104
1.6226844937460791,0.9973100335699076,-0.051864886292100794
1.6289739685280407,0.9966191788709714,-0.05814482891047555
1.6352634433100024,0.9958497451693404,-0.06442247147276806
1.641552918091964,0.9950018542108818,-0.07069756565199455
1.6478423928739254,0.9940756401555899,-0.07696986322197923
1.654131867655887,0.9930712495563558,-0.08323911606717259
1.6604213424378484,0.9919888413357808,-0.08950507619246639
1.66671081721981,0.990828586761029,-0.09576749573300371
1.6730002920017717,0.989590669416729,-0.10202612696398403
1.6792897667837332,0.9882752851759248,-0.10828072231046172
1.6855792415656947,0.9868826421690834,-0.11453103435714077
1.6918687163476562,0.9854129607511638,-0.12077681585816097
1.6981581911296177,0.9838664734667495,-0.12701781974687854
1.7044476659115793,0.9822434250132537,-0.13325379914563945
1.7107371406935408,0.9805440722022015,-0.1394845073755453
1.7170266154755025,0.9787686839185954,-0.14570969796621133
1.723316090257464,0.9769175410783703,-0.1519291246655155
1.7296055650394255,0.9749909365839435,-0.15814254144934067
1.735895039821387,0.9729891752778713,-0.16434970253130593
1.7421845146033486,0.9709125738946126,-0.17055036237248947
1.74847398938531,0.9687614610104137,-0.17674427569114137
1.7547634641672718,0.9665361769913187,-0.1829311974723866
1.7610529389492333,0.9642370739393129,-0.18911088297791617
1.7673424137311948,0.9618645156366115,-0.19528308775566985
1.7736318885131563,0.9594188774880981,-0.20144756764950503
1.7799213632951179,0.9569005464619268,-0.20760407880885504
1.7862108380770794,0.954309921028291,-0.2137523776983754
1.792500312859041,0.9516474110963763,-0.2198922211075776
1.7987897876410026,0.9489134379494996,-0.22602336616044894
1.8050792624229641,0.946108434178452,-0.23214557032506145
1.8113687372049256,0.9432328436130494,-0.23825859142316483
1.8176582119868872,0.9402871212519075,-0.24436218763976675
1.8239476867688487,0.9372717331904472,-0.25045611753269825
1.8302371615508102,0.9341871565471466,-0.2565401400421648
1.836526636332772,0.9310338793880458,-0.2626140145002818
1.8428161111147334,0.9278124006495233,-0.2686775006405944
1.849105585896695,0.924523230059349,-0.2747303586075827
1.8553950606786564,0.921166888056031,-0.2807723489661491
1.861684535460618,0.9177439057064682,-0.28680323271109004
1.8679740102425795,0.9142548246219213,-0.2928227712765501
1.8742634850245412,0.9107001968723126,-0.29883072654545967
1.8805529598065027,0.9070805848988764,-0.30482686085895305
1.8868424345884642,0.9033965614251622,-0.310810937025771
1.8931319093704257,0.8996487093664153,-0.31678271833164257
1.8994213841523873,0.8958376217373429,-0.32274196854864906
1.9057108589343488,0.8919639015582831,-0.3286884519445686
1.9120003337163105,0.8880281617597895,-0.33462193329220136
1.918289808498272,0.8840310250856499,-0.3405421778786735
1.9245792832802335,0.8799731239943488,-0.3464489515147234
1.930868758062195,0.8758551005589968,-0.35234202054396413
1.9371582328441566,0.8716776063657352,-0.3582211518521272
1.943447707626118,0.8674413024106382,-0.36408611287628356
1.9497371824080796,0.8631468589951237,-0.369936671614043
1.9560266571900413,0.8587949556198939,-0.3757725966327321
1.9623161319720028,0.8543862808774193,-0.38159365707854837
1.9686056067539643,0.8499215323429828,-0.3873996226856929
1.9748950815359259,0.8454014164643058,-0.3931902637854788
1.9811845563178874,0.8408266484497666,-0.3989653513154161
1.9874740310998489,0.8361979521552364,-0.40472465682827324
1.9937635058818106,0.8315160599695434,-0.4104679525011138
2.000052980663772,0.8267817126985898,-0.4161950111443075
2.0063424554457336,0.8219956594481342,-0.4219056062105192
2.012631930227695,0.8171586575052641,-0.42759951180366895
2.0189214050096567,0.8122714722185695,-0.4332765026878683
2.025210879791618,0.8073348768770464,-0.4389363542963303
2.0315003545735797,0.8023496525877379,-0.4445788427402524
2.037789829355541,0.7973165881521437,-0.450203744817673
2.0440793041375027,0.7922364799414078,-0.4558108380223009
2.0503687789194642,0.7871101317703122,-0.46139990055231683
2.056658253701426,0.781938354770089,-0.466970711319148
2.0629477284833877,0.7767219672600792,-0.4725230499562119
2.069237203265349,0.7714617946182498,-0.47805669682763596
2.0755266780473107,0.7661586691505963,-0.4835714330369442
2.0818161528292722,0.7608134299594491,-0.4890670404357167
2.0881056276112337,0.7554269228107046,-0.49454330163221855
2.0943951023931953,0.7500000000000003,-0.4999999999999998
2.1006845771751568,0.7445335202178586,-0.5054369196864642
2.1069740519571183,0.7390283484138184,-0.5108538456214083
2.11326352673908,0.7334853556595744,-0.5162505635255284
2.1195530015210413,0.727905419011151,-0.5216268599188975
2.125842476303003,0.7222894213701267,-0.5269825221294092
2.1321319510849643,0.7166382513439348,-0.5323173383011917
2.1384214258669263,0.7109528031052598,-0.5376310974029871
2.144710900648888,0.705233976250557,-0.5429235892364993
2.1510003754308493,0.6994826756577083,-0.5481946044447097
2.157289850212811,0.6936998113428466,-0.5534439345201583
2.1635793249947723,0.6878862983163664,-0.5586713718131919
2.169868799776734,0.6820430564381421,-0.5638767095401777
2.1761582745586954,0.6761710102719825,-0.5690597417916835
2.182447749340657,0.6702710889393372,-0.5742202635406233
2.1887372241226184,0.6643442259722847,-0.5793580706503666
2.19502669890458,0.6583913591658217,-0.5844729598828147
2.2013161736865414,0.6524134304294771,-0.5895647289064391
2.207605648468503,0.6464113856382757,-0.5946331763042862
2.213895123250465,0.6403861744830748,-0.5996781015819448
2.2201845980324264,0.6343387503202973,-0.6046993051754753
2.226474072814388,0.6282700700210826,-0.6096965884593069
2.2327635475963494,0.6221810938198835,-0.6146697537540922
2.239053022378311,0.616072785162531,-0.6196186043345285
2.2453424971602725,0.6099461105537891,-0.6245429444371388
2.251631971942234,0.6038020394044279,-0.6294425792680156
2.2579214467241955,0.5976415438778353,-0.6343173150105275
2.264210921506157,0.5914655987361936,-0.6391669588329847
2.2705003962881185,0.5852751811862452,-0.643991318896268
2.27678987107008,0.5790712707246708,-0.648790204361417
2.2830793458520415,0.5728548489831061,-0.6535634253971789
2.289368820634003,0.5666268995728203,-0.6583107931875184
2.295658295415965,0.5603884079290806,-0.6630321199390866
2.3019477701979265,0.5541403611552309,-0.6677272188886484
2.308237244979888,0.5478837478665021,-0.6723959043104724
2.3145267197618495,0.5416195580335865,-0.6770379915236762
2.320816194543811,0.5353487828259976,-0.6816532968995327
2.3271056693257726,0.5290724144552383,-0.6862416378687334
2.333395144107734,0.5227914460178059,-0.6908028329286108
2.3396846188896956,0.5165068713380571,-0.6953367016503177
2.345974093671657,0.510219684810956,-0.699843064685965
2.3522635684536186,0.5039308812447345,-0.7043217437757161
2.35855304323558,0.4976414557034843,-0.708772561754838
2.3648425180175416,0.49135240334971175,-0.7131953425607098
2.371131992799503,0.48506471928687395,-0.7175899112397874
2.377421467581465,0.47877939840192585,-0.7219560939545244
2.3837109423634266,0.47249743520790344,-0.726293717990247
2.390000417145388,0.46621982368656084,-0.7306026117619886
2.3962898919273496,0.4599475571310966,-0.7348826048212758
2.402579366709311,0.45368162798898654,-0.739133527862871
2.4088688414912727,0.4474230277049511,-0.74335521273147
2.415158316273234,0.44117274656408095,-0.7475474924283534
2.4214477910551957,0.4349317735351464,-0.751710201117993
2.427737265837157,0.4287010961141149,-0.7558431741346118
2.4340267406191187,0.42248170016790154,-0.7599462479886974
2.4403162154010802,0.4162745697783773,-0.764019260373469
2.4466056901830417,0.41008068708666046,-0.7680620501712994
2.4528951649650033,0.40390103213771406,-0.772074457460086
2.459184639746965,0.3977365827252746,-0.776056323519579
2.4654741145289267,0.39158831423714047,-0.7800074908376582
2.4717635893108882,0.3854571995008351,-0.7839278031165656
2.4780530640928498,0.3793442086296805,-0.7878171052790867
2.4843425388748113,0.3732503088692978,-0.7916752434746852
2.490632013656773,0.3671764644445621,-0.7955020650855897
2.4969214884387343,0.36112363640703493,-0.79929741873283
2.503210963220696,0.35509278248289966,-0.8030611542822255
2.5095004380026573,0.349084856921422,-0.806793122850324
2.515789912784619,0.343100810343961,-0.8104931768102919
2.5220793875665803,0.33714158959355506,-0.8141611697977525
2.528368862348542,0.3312081375851042,-0.8177969567165775
2.5346583371305034,0.32530139315617496,-0.821400393744625
2.5409478119124653,0.3194222909184494,-0.8249713383394301
2.547237286694427,0.31357176110984575,-0.8285096492438421
2.5535267614763884,0.3077507294473256,-0.8320151864916135
2.55981623625835,0.3019601169804218,-0.8354878114129363
2.5661057110403114,0.29620083994550206,-0.8389273866399272
2.572395185822273,0.2904738096207952,-0.8423337761120616
2.5786846606042344,0.2847799321822012,-0.8457068450815559
2.584974135386196,0.27912010855990876,-0.8490464601186977
2.5912636101681574,0.2734952342958433,-0.8523524891171239
2.597553084950119,0.2679061994019673,-0.8556248012990464
2.6038425597320805,0.2623538882194554,-0.8588632672204258
2.610132034514042,0.25683917927876704,-0.8620677587760912
2.6164215092960035,0.25136294516063834,-0.865238149204808
2.6227109840779654,0.24592605235801543,-0.8683743130942927
2.629000458859927,0.24052936113895218,-0.8714761263861723
2.6352899336418885,0.2351737254104899,-0.8745434663808942
2.64157940842385,0.2298599925835467,-0.8775762117425776
2.6478688832058115,0.2245890034388332,-0.8805742425038146
2.654158357987773,0.21936159199381766,-0.8835374400704151
2.6604478327697345,0.2141785853707609,-0.8864656872260985
2.666737307551696,0.2090408036658427,-0.8893588681371302
2.6730267823336575,0.20394905981939976,-0.8922168683569036
2.679316257115619,0.19890415948729553,-0.8950395748304677
2.6856057318975806,0.19390690091344356,-0.8978268758989989
2.691895206679542,0.18895807480350232,-0.9005786613042182
2.698184681461504,0.18405846419976396,-0.9032948221927524
2.7044741562434655,0.17920884435725593,-0.9059752511204399
2.710763631025427,0.17440998262107224,-0.9086198420565819
2.7170531058073886,0.1696626383049594,-0.9112284903881356
2.72334258058935,0.16496756257117148,-0.9138010929238531
2.7296320553713116,0.1603254983116153,-0.916337547898363
2.735921530153273,0.15573718003030412,-0.9188377549761959
2.7422110049352346,0.1512033337271388,-0.9213016152557539
2.748500479717196,0.14672467678303405,-0.9237290312732225
2.7547899544991576,0.1423019178464093,-0.9261199070064258
2.761079429281119,0.13793575672106018,-0.9284741478786256
2.7673689040630807,0.13362688425543046,-0.9307916607622618
2.773658378845042,0.12937598223330024,-0.9330723539826371
2.779947853627004,0.1251837232659088,-0.9353161373215428
2.7862373284089657,0.12105077068552961,-0.9375229220208274
2.792526803190927,0.11697777844051108,-0.9396926207859083
2.7988162779728887,0.1129653909918048,-0.9418251477892248
2.80510575275485,0.10901424321099361,-0.9439204186736329
2.8113952275368117,0.10512496027983717,-0.9459783505557423
2.817684702318773,0.10129815759135068,-0.9479988620291954
2.8239741771007347,0.09753444065243277,-0.949981873167887
2.8302636518826962,0.09383440498805726,-0.9519273055291264
2.8365531266646578,0.09019863604704448,-0.9538350821567403
2.8428426014466193,0.08662770910942703,-0.9557051275841169
2.849132076228581,0.08312218919542448,-0.9575373678371908
2.8554215510105423,0.0796826309760412,-0.9593317304373701
2.8617110257925042,0.07630957868530196,-0.9610881444044027
2.8680005005744658,0.07300356603413968,-0.9628065402591843
2.8742899753564273,0.06976511612594624,-0.964486850026507
2.880579450138389,0.06659474137380365,-0.9661290072377479
2.8868689249203503,0.06349294341940603,-0.9677329469334988
2.893158399702312,0.06046021305368569,-0.9692986056661355
2.8994478744842733,0.05749703013915645,-0.9708259215023276
2.905737349266235,0.054603863533985976,-0.9723148340254889
2.9120268240481963,0.051781171017809303,-0.9737652843381668
2.918316298830158,0.0490293992192954,-0.975177215064372
2.9246057736121194,0.046348983545478006,-0.9765505703518492
2.930895248394081,0.04374034811286212,-0.977885295874285
2.9371847231760424,0.041203905680316934,-0.9791813388334579
2.9434741979580044,0.038740057583765704,-0.9804386479613267
2.949763672739966,0.036349193672683903,-0.9816571735220581
2.9560531475219274,0.034031692248413105,-0.9828368673139948
2.962342622303889,0.031787920004303916,-0.9839776826715615
2.9686320970858504,0.0296182319676946,-0.9850795744671115
2.974921571867812,0.027522971443735937,-0.9861424991127115
2.9812110466497734,0.025502469961070723,-0.9871664145618657
2.987500521431735,0.023557047219376723,-0.9881512803111795
2.9937899962136965,0.02168701103878123,-0.9890970574019613
3.000079470995658,0.019892657311155384,-0.9900037084217638
3.0063689457776195,0.018174269953295786,-0.9908711975058636
3.012658420559581,0.01653212086200097,-0.9916994903386807
3.018947895341543,0.014966469871049637,-0.992488554155135
3.0252373701235045,0.01347756471008811,-0.993238357741943
3.031526844905466,0.01206564096543199,-0.9939488714388522
3.0378163196874275,0.010730922042790223,-0.9946200671398149
3.044105794469389,0.009473619131916015,-0.9952519182940991
3.0503952692513505,0.008293931173190697,-0.9958443999073396
3.056684744033312,0.007192044826145821,-0.9963974885425265
3.0629742188152735,0.006168134439928419,-0.996911162320932
3.069263693597235,0.005222362025714094,-0.9973854009229761
3.0755531683791966,0.00435487723107235,-0.9978201855890307
3.081842643161158,0.003565817316288161,-0.9982154991201608
3.0881321179431196,0.002855307132643574,-0.9985713258788059
3.094421592725081,0.0022234591026627504,-0.9988876517893978
3.100711067507043,0.0016703732023235509,-0.9991644643389177
3.1070005422890046,0.0011961369452387028,-0.9994017525773913
3.113290017070966,0.0008008253688084686,-0.9995995071183216
3.1195794918529276,0.0004845010223477987,-0.9997577201390606
3.125868966634889,0.00024721395718924473,-0.9998763853811183
3.1321584414168506,8.900171876344207e-05,-0.999955498150411
3.138447916198812,9.889340658376458e-06,-0.9999950553174459
3.1447373909807737,9.889340658372126e-06,-0.9999950553174459
3.151026865762735,8.900171876342905e-05,-0.999955498150411
3.1573163405446967,0.00024721395718922315,-0.9998763853811183
3.163605815326658,0.00048450102234776863,-0.9997577201390606
3.1698952901086197,0.0008008253688084297,-0.9995995071183217
3.176184764890581,0.001196136945238655,-0.9994017525773914
3.182474239672543,0.0016703732023235305,-0.9991644643389178
3.1887637144545047,0.002223459102662685,-0.9988876517893979
3.195053189236466,0.0028553071326435,-0.9985713258788059
3.2013426640184277,0.003565817316288078,-0.9982154991201609
3.207632138800389,0.004354877231072258,-0.9978201855890307
3.2139216135823507,0.005222362025713994,-0.9973854009229762
3.2202110883643122,0.0061681344399283095,-0.996911162320932
3.2265005631462738,0.0071920448261457055,-0.9963974885425265
3.2327900379282353,0.00829393117319057,-0.9958443999073396
